time,cpu,memory
2026-05-18 19:12:15,5,58
2026-05-18 19:12:18,5,58
2026-05-18 19:12:20,4,58
2026-05-18 19:12:22,4,58
2026-05-18 19:12:24,4,58
2026-05-18 19:12:26,4,58
2026-05-18 19:12:28,4,58
2026-05-18 19:12:30,4,58
2026-05-18 19:12:33,4,58
2026-05-18 19:12:35,16,58
2026-05-18 19:12:37,16,58
2026-05-18 19:12:39,16,58
2026-05-18 19:12:41,16,58
2026-05-18 19:12:43,16,58
2026-05-18 19:12:45,16,58
2026-05-18 19:12:48,16,58
2026-05-18 19:12:50,5,58
2026-05-18 19:12:52,5,58
2026-05-18 19:12:54,5,58
2026-05-18 19:12:56,5,58
2026-05-18 19:12:58,5,58
2026-05-18 19:13:01,5,58
2026-05-18 19:13:03,5,58
2026-05-18 19:13:05,4,58
2026-05-18 19:13:07,4,58
2026-05-18 19:13:09,4,58
2026-05-18 19:13:11,4,58
2026-05-18 19:13:14,4,58
