Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,10.713904999647639,10.713904999647639,10.713904999647639,10.713904999647639,6435.0,1.4015304110724238,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/protected,100,0,4,3.5971960800816305,1.8007210001087515,6.465489001129754,23.89,140.1530411072424,0.0,4,4,4,4,4,4,6,6,6,6,6
,Aggregated,101,0,4,3.667658544631789,1.8007210001087515,10.713904999647639,87.36633663366337,141.55457151831482,0.0,4,4,4,4,4,4,6,6,11,11,11
