Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,10.237593998681405,10.237593998681405,10.237593998681405,10.237593998681405,6435.0,1.3837846968596237,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/protected,100,0,4,3.2931195799574198,1.0275660006300313,5.513688998689759,23.83,138.37846968596236,0.0,4,4,4,4,4,5,5,6,6,6,6
,Aggregated,101,0,4,3.3618767524200335,1.0275660006300313,10.237593998681405,87.3069306930693,139.762254382822,0.0,4,4,4,4,4,5,5,6,10,10,10
