time,cpu,memory
2026-05-18 19:11:15,0,0
2026-05-18 19:11:17,0,0
2026-05-18 19:11:19,49,58
2026-05-18 19:11:22,49,58
2026-05-18 19:11:24,49,58
2026-05-18 19:11:26,49,58
2026-05-18 19:11:28,49,58
2026-05-18 19:11:30,49,58
2026-05-18 19:11:32,49,58
2026-05-18 19:11:34,5,58
2026-05-18 19:11:37,5,58
2026-05-18 19:11:39,5,58
2026-05-18 19:11:41,5,58
2026-05-18 19:11:43,5,58
2026-05-18 19:11:45,5,58
2026-05-18 19:11:47,5,58
2026-05-18 19:11:50,5,58
2026-05-18 19:11:52,5,58
2026-05-18 19:11:54,5,58
2026-05-18 19:11:56,5,58
2026-05-18 19:11:58,5,58
2026-05-18 19:12:00,5,58
2026-05-18 19:12:02,5,58
2026-05-18 19:12:05,5,58
2026-05-18 19:12:07,5,58
2026-05-18 19:12:09,5,58
2026-05-18 19:12:11,5,58
2026-05-18 19:12:13,5,58
