time,cpu,memory
2026-05-18 19:23:19,5,67
2026-05-18 19:23:21,5,67
2026-05-18 19:23:23,5,67
2026-05-18 19:23:25,5,67
2026-05-18 19:23:27,5,67
2026-05-18 19:23:29,5,67
2026-05-18 19:23:31,5,67
2026-05-18 19:23:34,581,73
2026-05-18 19:23:36,581,73
2026-05-18 19:23:38,581,73
2026-05-18 19:23:40,581,73
2026-05-18 19:23:42,581,73
2026-05-18 19:23:44,581,73
2026-05-18 19:23:46,581,73
2026-05-18 19:23:48,554,73
2026-05-18 19:23:51,554,73
2026-05-18 19:23:53,554,73
2026-05-18 19:23:55,554,73
2026-05-18 19:23:57,554,73
2026-05-18 19:23:59,554,73
2026-05-18 19:24:01,554,73
2026-05-18 19:24:03,492,72
2026-05-18 19:24:06,492,72
2026-05-18 19:24:08,492,72
2026-05-18 19:24:10,492,72
2026-05-18 19:24:12,492,72
2026-05-18 19:24:14,492,72
2026-05-18 19:24:16,492,72
2026-05-18 19:24:18,4,72
