time,cpu,memory
2026-05-18 19:15:16,4,59
2026-05-18 19:15:18,6,59
2026-05-18 19:15:20,6,59
2026-05-18 19:15:23,6,59
2026-05-18 19:15:25,6,59
2026-05-18 19:15:27,6,59
2026-05-18 19:15:29,6,59
2026-05-18 19:15:31,6,59
2026-05-18 19:15:33,150,59
2026-05-18 19:15:36,150,59
2026-05-18 19:15:38,150,59
2026-05-18 19:15:40,150,59
2026-05-18 19:15:42,150,59
2026-05-18 19:15:44,150,59
2026-05-18 19:15:46,150,59
2026-05-18 19:15:48,5,59
2026-05-18 19:15:51,5,59
2026-05-18 19:15:53,5,59
2026-05-18 19:15:55,5,59
2026-05-18 19:15:57,5,59
2026-05-18 19:15:59,5,59
2026-05-18 19:16:01,5,59
2026-05-18 19:16:03,4,59
2026-05-18 19:16:06,4,59
2026-05-18 19:16:08,4,59
2026-05-18 19:16:10,4,59
2026-05-18 19:16:12,4,59
2026-05-18 19:16:14,4,59
