time,cpu,memory
2026-05-18 19:22:18,5,66
2026-05-18 19:22:20,5,66
2026-05-18 19:22:23,5,66
2026-05-18 19:22:25,5,66
2026-05-18 19:22:27,5,66
2026-05-18 19:22:29,5,66
2026-05-18 19:22:31,5,66
2026-05-18 19:22:33,622,68
2026-05-18 19:22:35,622,68
2026-05-18 19:22:37,622,68
2026-05-18 19:22:40,622,68
2026-05-18 19:22:42,622,68
2026-05-18 19:22:44,622,68
2026-05-18 19:22:46,622,68
2026-05-18 19:22:48,308,67
2026-05-18 19:22:50,308,67
2026-05-18 19:22:52,308,67
2026-05-18 19:22:55,308,67
2026-05-18 19:22:57,308,67
2026-05-18 19:22:59,308,67
2026-05-18 19:23:01,308,67
2026-05-18 19:23:03,6,67
2026-05-18 19:23:05,6,67
2026-05-18 19:23:08,6,67
2026-05-18 19:23:10,6,67
2026-05-18 19:23:12,6,67
2026-05-18 19:23:14,6,67
2026-05-18 19:23:16,6,67
2026-05-18 19:23:18,5,67
